,astro1,astro2,astro3,reactive1,reactive2,reactive3
Mthfs|Mthfsl,4.61758922006768,3.59780832702923,2.95611029322405,5.21735990523933,6.28517795607906,7.48724388249047
Csrnp2,6.51550339729397,5.07411028111312,5.25978374030247,7.47922983706863,6.20303734641676,2.58614511778096
Fbxw11,7.83617777558831,7.14974678823267,7.77272265420195,4.23579003323465,8.05797180930949,4.79689451816211
Nr2c2,8.10958584769858,8.41149529194361,8.13023295305238,7.44092235796236,5.76339062050684,4.18661456283259
Ccrl2,7.06402645091636,6.79068383210124,7.32543324658969,10.5889926183308,10.2809874468252,8.96968442866438
Srgn,5.60575988380626,6.336338750775,6.68758207903864,8.85528699623982,9.40712614371544,9.3124722083088
C4b|C4a,5.43263410178751,6.20881511984925,6.74742331769176,7.726141926332,8.11716365568575,10.1858623461635
Syt17,7.16933402005258,6.79727929094542,8.30224143250963,4.58891420204113,4.94947314576908,4.07723174477002
Ube2d3,5.13506239292225,5.07127567791425,4.46749075406639,3.18878930286368,5.92704095240592,8.21062570074625
Ppp1r14a,6.59827787416542,6.80940027398185,7.59882308911035,9.34692775370732,9.48419221704538,10.764330099012
Cldn11,4.0132855940083,4.17825832019313,5.88435331662919,7.38372858028507,6.73443720437074,8.08615022638087
Auts2,6.20938950567383,6.46042206558493,5.90838374141987,2.5727977862474,3.9786512021289,3.23636745501287
F3,6.99564976874911,6.97910695750732,6.61857552835194,3.41696527466708,4.32419194463744,3.84794924099089
Cebpd,5.4587899119494,5.23086479190693,5.79631964054467,6.21147493688745,8.01304606628305,9.44263982553439
Dmrta2,9.20847719792826,9.14193298874878,8.96090017318654,5.94115867359336,6.28057023505057,5.96275065641663
Dlgap1,8.88475276987951,8.2105513097508,7.79855063922353,7.17065018106041,7.91599994057644,4.15139992836433
Cdkn1a,6.11560344045525,5.43646030545693,6.96566600485074,6.81993426862217,7.63718501198145,10.2330091284809
Serhl,7.49171627401257,7.66041102988936,8.18575107459658,5.08674474290283,4.13236350747611,5.37004764939625
Zfp365,9.04154418269603,7.91352136129288,7.93183473401362,5.6007995736507,7.46155617274088,4.57965190082858
Scamp1,8.53822914995653,7.8140791349062,7.84597331849061,4.07035746555492,8.33307911915356,7.87389083181668
Exph5,7.50398615503515,7.56408417283926,7.65056755024613,7.9730568842916,7.89039898868798,3.66604273456636
Egr2,4.90382939949462,4.85196081041828,3.29698331620752,7.1676244968431,6.05526255275025,7.79689625104555
Ly6a,4.64266745013577,5.11996186949281,4.8604263073679,6.78267832871268,6.84449549591461,8.96728443324142
Paqr8,10.210290043216,8.05565941457402,9.01156943146205,6.43980829843462,6.13974026427795,6.42673628766066
Gabra1,7.52654668403366,7.27230215468925,7.64880226947474,7.9308566640909,8.54777442454599,3.86473263923284
Abcd2,6.43416681087926,5.09101498315133,6.4756668743039,2.98509953655747,3.53138193183917,2.9008899658047
Osbpl3,5.05439252803152,3.75800824902954,3.82157548943932,3.269780613353,7.58046786386246,6.09004625248806
Taf15,6.33465180850278,7.35547666670969,6.1544176062397,7.8722667504486,3.2821580558964,5.0710810094943
Ncf4,4.59963123518439,4.27576214509382,4.08298739944528,7.88169979023278,6.61113636565824,7.22340639539602
Prpf40a,5.42947865619049,5.92358526076495,6.38771591223989,2.38366123679364,2.95770899698311,3.86629781258002
Gtf3c2,6.59296531644364,6.90508823943892,6.85074912894562,4.5128680914055,2.99535604959238,6.91060042941201
Klk8,5.04002938940223,4.78045813495248,5.44100883231669,6.81842139093814,7.96988006669635,8.78468566025692
Snx13,7.51319937277929,6.71682753262986,5.97412364536296,3.89529936401451,6.87661258566793,3.55445270903192
Pdk1,4.55787815045147,3.60951934714059,2.25538572686545,6.24722585053047,2.39120441586432,5.59188717491069
Snhg1,5.70043024727105,4.03207511499376,5.59585642092313,7.62839940328334,7.73356247561016,8.27236592467388
Adgra1,6.81930233825218,6.52968681790864,6.37601003088356,3.26167305974301,4.47428214150946,3.34309691791733
Cadm1,8.95809742130217,8.67068102680376,8.51599634666843,8.12673900277514,5.73581497559349,5.16835638504883
Tpr,7.55907594433906,7.59979971486169,7.55090206761646,7.04465486869625,5.47159732935536,3.55445270903192
Tmem40,4.49039542191767,4.31993852457069,4.46773441412726,5.89753326524643,6.53782189197695,8.49823059099843
Lin7a,7.89797261656844,7.16205011890521,8.17914333683544,5.55761901958788,3.88877548678126,7.32017009889904
Nov,4.65084631033538,4.96155273542589,3.70100781010121,5.69224800482589,8.37607372324006,4.45982466378607
Tsr2,7.67402793717553,7.63827407271333,6.88380460040507,8.04412793929174,8.13051359411315,3.81478658434741
2810474O19Rik,5.42314958401288,4.31999664723653,6.13224948485435,3.2447317349241,3.79912397230524,7.64278379436293
Bach1,6.64220813026667,4.80675992079873,4.17055410589811,7.89046701481483,6.70254397045597,8.25512387559688
U2surp,4.59880571261083,5.55178480579816,6.51216685484128,4.96002032954579,7.88144200769295,3.14844715812599
Shisa9,5.86375071229802,6.08184567629698,6.34915841819255,7.05715428425767,5.77219325337632,2.39120441586432
Mrpl16,6.7040335034607,5.48738426690686,4.50915835104978,4.23923950533885,7.65570458654983,8.13786660882086
Plxna2,5.80210835104271,7.5894704511313,5.56705991615733,3.73411423923448,6.69646222932375,3.43186229370249
Entpd5,5.5046541851906,5.36104815443906,3.42181251388238,4.45995851509864,6.69587014372837,8.03820236354154
Crip1,5.66208185894482,6.04780562609985,4.94345615538257,7.54918791994004,8.32652019105272,9.06928017586924
Tnfrsf19,7.25993796674925,8.5534356624038,5.57522612962855,4.4421517702152,5.09211412598871,4.69296651810413
Sept11,7.06090455023117,5.37767184109416,6.9164316562951,3.77450854443585,8.52800678138529,6.5731352122362
Ildr2,9.81722520969278,9.21436813827942,9.39343375326563,7.78165265710652,8.44011674994074,5.37120281773919
Ms4a7,3.81360676984022,3.6073921353529,4.27144472339842,6.4822116213731,6.98755509991248,6.97971483319203
Fcgr3,7.23504365576815,7.21345548914376,6.24102367953662,8.29222960522641,9.23786986109832,10.7206775416006
Pbx3,6.38678844736314,3.51168141666609,5.7747221152754,6.70981506219067,2.97745367625347,6.38209802821148
Ccl5,3.81743810551735,4.02608564720275,4.98355617759517,4.81031316889281,8.30111455954433,4.99919860378195
Oaf,8.85386487643466,8.76880275967374,7.20729084049159,4.84172932069842,5.84931110653589,7.94106207321404
Ang,7.08516214812573,7.59301181496323,4.64861530355622,4.55587235217372,4.02433360546681,3.86760158887908
Mcl1,5.75801115782525,5.22233674108688,7.2032258189917,5.95913879913483,6.25380989742256,9.70345133169491
Mid1,5.05379750400622,6.89230576615033,8.10401628278859,4.24763288949602,3.92216786618508,5.22174228907177
Gjb6,8.9268642621452,8.32024875423365,8.1554195697992,5.35567565699342,5.36283713397097,6.07860904680806
Ptprc,4.15558122848,3.72510262105139,5.12784457385309,7.57821062451298,5.76809739527532,7.40323975784036
Ntrk2,7.59766529467545,6.92928039683805,7.06157653523164,7.47643376637576,6.90609178300435,3.31039662276663
Arap2,7.80206184567199,7.37724851651165,6.09842900635605,4.91988947853656,3.57791327710433,4.97382905546593
Rbmx,6.47354662709998,6.11372201652683,6.76260972456949,3.04992434331244,3.43430553343206,4.52968635311558
Rn45s,12.783320110431,12.4046651796701,12.3582254033317,8.86469121295706,9.80806943425877,10.6754626276816
Tnrc6a,9.9826439430679,10.1159966757659,9.88819912828493,6.06676490803713,8.09042275737113,9.71916625529445
Cyp4f14,6.39525293898679,6.60643371883239,7.98892751670251,6.78082950208682,5.24020004243779,3.30000841282518
Tnfaip3,6.21168266532431,5.22000949781666,5.804414130205,7.28773014542673,9.49556229317844,8.18290850043909
Bach2,6.19915505902046,6.49173022579992,6.96790783233692,3.2665092179217,3.45444489659874,5.93991764519769
Gpc5,10.2371488227347,10.4402694860591,9.89803364603319,7.04465486869625,6.96371382754145,8.09704099952901
Tnfrsf1b,4.28601152588237,3.79131632970324,4.65393463700039,7.85913027751202,6.44271682786556,6.6917977051121
Ets2,5.877834676959,5.05748355927554,4.77366004370843,5.60510773676722,8.1611516607865,8.5114609274712
Dlc1,6.19072926499901,6.93506725450089,6.4430148911848,5.73879451432016,5.05597495630463,2.46758536290755
Atp1a2,10.087626195811,10.4791731395746,10.7348429472456,7.31070527213719,7.58972336188852,7.73295467027561
Fyb,5.01516546374819,5.16305058199957,4.46826621263952,5.65839972589162,4.75628061580454,8.81059249805898
Exoc8,4.99565798898968,5.47346328387449,3.40688180551011,3.2581073494858,4.09477725909562,7.538410109294
Trf,5.30672204342139,5.02706631843008,6.49306718222127,7.36538762092894,7.51804612649822,9.34704189431113
Stat1,5.31134909830677,5.62792023638975,6.25375943666271,4.19901721350447,4.4167937431868,8.60151298530326
Spaca6,5.13635737619244,4.03740310129631,3.3687456636549,6.68820696520488,6.37377180847091,2.80481065258401
Tyrobp,8.64392898013079,8.81649363626683,9.38921180339398,11.835427203211,11.4384892441415,12.1243541738352
Rpgrip1,7.93554873785665,8.84226802596464,7.58262560921588,7.6793434434311,4.19433715730144,7.56361400183293
4931406C07Rik,6.73601175087117,6.07397934590486,6.90987488140539,6.31999993646157,3.48390205433876,3.46599464519991
Abracl,6.26586771890538,5.71359712214334,5.16384205491184,7.90801335048878,8.66127502128419,8.90470762823126
Ifitm1,4.12196390694402,4.10879582392654,4.25351846374143,6.49855449975018,4.64935347809094,7.93380973746879
Rbfox1,8.58968544585556,8.13117667986514,8.04477530968531,7.48301149306937,9.27896677971219,4.69120601793708
Cep128,6.70021611325139,6.07816143610287,7.32327728291172,2.80346821737731,5.17533681638236,5.05155436762823
Scaf4,6.97460662933537,6.90850897031689,7.7569815386094,4.36240469094713,3.94787755214817,7.02997826809096
Mtf2,6.79173934212695,5.86726821643356,7.11431445919112,3.45385485592466,4.12823893061108,3.86661714657887
Gan,7.92994621986332,7.38387871175999,7.26697673341862,3.73411423923448,7.24339163924829,5.50770609040594
Med9os,2.35788971413846,4.63969140036864,4.0399761006115,6.42011448535567,3.86329179564522,6.44487936998403
Slc11a1,3.46013451820653,4.38647814761639,4.79865167417581,7.52276059013063,5.99942297049585,7.03923902118493
Hsd17b12,6.79803635328124,6.28852903780511,6.57718253255256,3.0016550491195,6.67039144436069,7.47426457507727
Etv4,5.71722461811145,5.90456481941082,7.07691467847721,4.02477202195318,3.43430553343206,3.11090906813338
Desi2,6.89398564001831,7.61068258288643,7.13549436217196,4.98862723797993,5.14793361225393,3.51729907084462
Vma21,5.2671823244073,3.12012035647187,3.11425332577869,6.90161929945027,4.36154848790973,6.22276078859917
Ugp2,7.58286275181948,5.45831486051186,5.16611661823947,3.6643970762325,6.67450290053712,3.6643970762325
Luc7l,5.35681774400373,5.94347938693588,6.68262582718121,2.413525993531,3.62740749699253,5.31287529304884
Pdlim5,7.6720115127005,7.10721672175049,3.80472392887308,6.55181696351897,5.6237474363502,8.13156628406827
Fut9,7.5526808061049,7.23217938825871,6.39057470207096,4.10639434092069,4.09552111468353,4.67306103743567
Pak3,5.38095146366341,5.15623682717149,5.86297956758777,2.24878634121506,6.53463326698642,6.41188392946568
Sypl,6.78081641709566,5.30571049084236,6.11885548914413,4.69066436055815,8.0529991668626,8.76541915329892
Crebbp,8.67124374126984,7.23337368024787,7.2528602884864,5.5031723437096,7.3561400177906,4.24362174483819
Fmn2,8.44245954012197,7.27221952269266,7.58460181135635,5.9740354770993,7.24330201879859,3.97689254344459
Kcna2,7.38369631106586,7.04519288236324,7.4465671000326,6.52724541975174,6.22807420586242,3.25593435735189
Lrwd1,7.21116558625271,8.69550515700432,7.87536188459247,6.68930291862506,4.56114180766067,8.77216083477063
Cntn1,10.5001980645531,8.86114952157626,9.73050441208838,6.21570243008622,9.26609330168074,7.47796893815087
Ehd1,4.43213967285088,4.91226365000386,3.14159256062047,5.39203468198082,7.07883344647988,7.19605516212777
Ctsb,3.67554064021207,3.99578875698323,3.97933156138353,4.20469637942785,6.42868884165725,7.41375121041709
Acsbg1,8.62097433760266,7.42387503696898,8.2340423638734,5.98279099532541,6.73951094999303,4.37081589838001
Atp13a3,5.38390757949395,6.45732598874965,4.03072404688839,6.43364963605915,3.0943787988886,7.09478086940426
Ahcyl1,9.28642639859295,7.27517415841775,8.669165629229,8.21021833914407,8.20625139957314,4.85416626498332
Dock9,4.94810282533539,3.52941815332171,5.65482496184198,5.48964865782229,2.70636256015086,7.0450289590165
Ddhd1,6.06246318453836,6.05673107360439,5.7116822473783,3.03298803124842,3.55103105710671,2.82592869467861
Mcee,6.29226511590826,4.48854675337572,4.66973378782,7.83761124683668,7.63334839906202,7.78494357843968
Cpsf3,6.98215604071251,5.93484813097594,6.78480988269324,3.73690042297074,4.20469637942785,7.52241295503932
Cav1,5.92774527131529,4.47607884003747,5.11774691085664,6.13149934243991,4.83993080098038,8.78248401415649
Sptbn1,11.6957988431725,11.3841963251235,11.2929097882345,9.28318201671959,9.56294327603978,7.74040755333241
Ncoa7,5.58412102815238,5.0934027822583,5.06077819998641,6.67247720732288,7.91722092265864,3.35862988206008
Zmynd19,5.26558244603979,3.72039191239545,3.65273773848746,7.29480674187051,4.03135434773289,3.04100980905532
Mettl23,5.89766250673563,5.45856635531821,4.87147948834474,3.9353111527044,8.21129804313422,7.17167323839329
Ywhaq|Gm7977,5.50200415539124,5.1790404361296,4.81820950237834,2.63599194235249,6.39519944502349,7.16408193705157
Dpp7,5.52318289264295,5.09482266919969,5.55524752478066,5.50196390156105,3.52515634819278,8.33400311551223
Tm9sf3,6.26841087983627,5.26019677162067,5.01189039156143,4.63614255769754,4.13028616838759,8.43834894873672
Dtna,8.67514211749813,8.48221006841428,8.41790678250961,4.57885217625601,7.80819645637936,7.02432235174158
Trmt10a,5.9540614445911,4.37287965952394,4.0625091730737,7.83317715266204,4.47930734979614,3.74017544204739
Tubg2,6.10316676658112,5.14710349440343,3.31293354303274,3.61251483092511,6.47106282431046,2.77353481855893
Acsl3,9.11569503070657,8.75625103062158,7.90098863077424,7.37883234612638,5.78880174897344,5.3054848131746
Iqgap1,6.52213415347428,7.42263897276306,5.72903626774455,7.16942893414597,5.86910966938518,9.9555129745181
AI467606,3.85295467928173,5.54184930116623,4.3714578168969,7.79626790671635,4.31993852457069,6.66471537397904
Hscb,6.65496385876857,5.59796523837525,3.94691432302626,7.13837042624645,8.28729155235044,7.50795461655638
Stab1,4.9436568845966,4.73418295713807,5.42269013005536,5.44566985398268,6.82776928738096,8.81438010255334
Kdelr2,4.79676458025728,4.2528205097461,4.24322660468543,3.54254670713097,3.95578940758553,7.80820467776287
Qtrt1,5.6245396042644,5.94427482000144,4.48076545439878,7.50600269570089,4.68366752617591,8.35015732735597
Wwc1,8.86311552226146,8.54525615104096,9.39413580678917,6.32211349181226,8.30843087856248,5.50942765831482
Epm2aip1,6.51098475648968,5.39196053344813,6.62239558886011,5.55346222916071,6.23635742070925,2.4874382764767
Kdm1a,6.99341012147161,7.58537480969506,5.59194180358289,3.27411538904747,4.98288634546906,6.234508587851
Zbtb8os,4.76589829489052,3.54151867315819,4.64755975602343,6.05340810540446,7.76294610539358,6.67949065896591
Rfk,4.99088864796306,3.60814653447803,3.13894657191047,5.18780151168219,7.18586792861591,3.34241135635953
Tnpo2,8.34057191658642,7.82535512203232,7.5259892072568,4.9750347525751,6.20507941313053,4.6776545942741
Prss22,4.00061144326048,4.15028186756621,4.35493068430156,6.66142630643198,6.61601754177996,7.47319310354045
Dab1,7.28230845637382,6.85586915777853,6.21713167085749,5.36706957938344,2.95825629230808,6.12292805515768
H2-Aa,4.19950642987387,4.68245522716135,5.09518908366973,7.53557493415808,7.17448774395327,7.52211025013807
Wrnip1,6.29504338664912,5.09682094360329,3.70167975691781,3.42963979521507,7.38834027800954,4.45293506600264
Wdr37,4.89295836942507,3.50008502768725,3.20392083543113,4.55393383902589,5.51505414868906,7.44734003595915
Ngly1,6.45612497785745,5.5972318357661,4.3621558008424,2.79713522974078,7.0983442995185,5.38820961930838
Trim37,7.52066790224553,4.91498647866876,4.97120365228791,3.86312044228304,4.70615736466807,7.45538765882218
Syt1,7.7881517528131,8.17100060974261,6.46912845962885,5.71572389786393,5.26296893523764,4.14417783878852
Pten,6.84481937920861,4.60091446156117,5.36978100248975,7.97361952778548,7.56703336415152,4.42687976656331
Bcl2,5.90673254704827,7.96450165514922,5.39399805714399,4.07223504501271,4.77786958654177,3.7098165787917
Smc1a,7.8192512166415,7.6489343039832,5.16069407752674,4.71612524551286,4.63028357908802,4.64330955066741
Tcf7l2,4.84024670893678,6.20020531983135,5.78026560484558,3.35323783781378,2.49699130406619,3.07142438912496
Usp7,8.59619728362818,5.67935827074367,8.00743568390617,5.87354334557895,5.96824317273447,4.56451339988124
Ghr,6.96995159510311,6.1798136836382,6.23778201409542,3.61691545301444,3.77825414165996,3.74323944684701
Tmod3,6.4856676822879,6.64367842340233,6.15291955982907,7.00583665441254,2.96100196720196,4.79307271815115
0610010K14Rik,3.92080818286721,3.09711855287504,3.18346134169753,4.52670663119118,7.1841139758661,5.20000992020919
Tmem255a,6.10961423881189,7.23494663248228,5.725824614164,3.96613628329459,5.1929968126448,2.97303563270923
Nipa1,6.31870933233123,5.23126058854065,6.75859970573462,3.41884091898777,7.94175520985074,6.15244969606897
Thoc3,7.44308836761482,5.46712686658982,7.38574668236188,4.50972760437999,5.59566718827996,8.54802380416969
Piezo1,6.15453671300086,7.10727156153436,5.33337821978576,6.75199967794964,6.01371938486928,9.70497295484343
Tubb6,4.49725169234557,5.71577153393546,4.93076913620032,5.88087377080283,6.4211354158889,8.83631044779646
Wac,6.16117895755203,6.4651522984325,6.70665620176747,2.59302950911615,4.76401506112557,5.21203695360301
